,MED2
19307,b'-9'
19308,b'28030'
19309,b'19650'
19310,b'93215'
19311,b'07265'
19312,b'28495'
19313,b'-9'
19314,b'-9'
19315,b'19675'
19316,b'-9'
19317,b'-9'
19318,b'92141'
19319,b'02805'
19320,b'-9'
19321,b'-9'
19322,b'24885'
19323,b'31005'
19324,b'31997'
19325,b'19650'
19326,b'-9'
19327,b'15395'
19328,b'95057'
19329,b'-9'
19330,b'93352'
19331,b'98036'
19332,b'-9'
19333,b'02900'
19334,b'92141'
19335,b'93237'
19336,b'19218'
19337,b'28495'
19338,b'19650'
19339,b'-9'
19340,b'-9'
19341,b'16475'
19342,b'18205'
19343,b'28495'
19344,b'-9'
19345,b'-9'
19346,b'92141'
19347,b'-9'
19348,b'-9'
19349,b'91074'
19350,b'92105'
19351,b'93396'
19352,b'06980'
19353,b'-9'
19354,b'07265'
19355,b'93214'
19356,b'-9'
19357,b'15395'
19358,b'95057'
19359,b'19650'
19360,b'-9'
19361,b'-9'
19362,b'-9'
19363,b'19233'
19364,b'12046'
19365,b'94004'
19366,b'-9'
19367,b'19180'
19368,b'17485'
19369,b'21160'
19370,b'-9'
19371,b'92141'
19372,b'-9'
19373,b'92105'
19374,b'19650'
19375,b'17485'
19376,b'08585'
19377,b'04000'
19378,b'-9'
19379,b'28495'
19380,b'28495'
19381,b'-9'
19382,b'-9'
19383,b'-9'
19384,b'-9'
19385,b'18555'
19386,b'92141'
19387,b'92141'
19388,b'92141'
19389,b'15005'
19390,b'41315'
19391,b'-9'
19392,b'-9'
19393,b'-9'
19394,b'-9'
19395,b'-9'
19396,b'09850'
19397,b'15005'
19398,b'28495'
19399,b'92141'
19400,b'19650'
19401,b'-9'
19402,b'-9'
19403,b'05223'
19404,b'-9'
19405,b'-9'
19406,b'93422'
19407,b'-9'
19408,b'-9'
19409,b'17485'
19410,b'89039'
19411,b'93214'
19412,b'-9'
19413,b'33588'
19414,b'-9'
19415,b'22305'
19416,b'92141'
19417,b'28495'
19418,b'-9'
19419,b'33588'
19420,b'28030'
19421,b'06993'
19422,b'-9'
19423,b'09850'
19424,b'19180'
19425,b'20080'
19426,b'15005'
19427,b'-9'
19428,b'-9'
19429,b'28495'
19430,b'-9'
19431,b'92141'
19432,b'28495'
19433,b'11540'
19434,b'28495'
19435,b'92141'
19436,b'-9'
19437,b'91084'
19438,b'-9'
19439,b'91084'
19440,b'01228'
19441,b'09850'
19442,b'-9'
19443,b'91063'
19444,b'-9'
19445,b'11540'
19446,b'-9'
19447,b'15395'
19448,b'19650'
19449,b'28495'
19450,b'-9'
19451,b'92141'
19452,b'92141'
19453,b'93220'
19454,b'-9'
19455,b'-9'
19456,b'-9'
19457,b'91072'
19458,b'92111'
19459,b'-9'
19460,b'-9'
19461,b'89039'
19462,b'15395'
19463,b'28495'
19464,b'-9'
19465,b'02391'
19466,b'89041'
19467,b'-9'
19468,b'-9'
19469,b'98036'
19470,b'-9'
19471,b'-9'
19472,b'17888'
19473,b'-9'
19474,b'-9'
19475,b'12034'
19476,b'-9'
19477,b'98036'
19478,b'-9'
19479,b'97163'
19480,b'99133'
19481,b'-9'
19482,b'-9'
19483,b'-9'
19484,b'-9'
19485,b'-9'
19486,b'-9'
19487,b'-9'
19488,b'92141'
19489,b'28495'
19490,b'-9'
19491,b'92141'
19492,b'-9'
19493,b'28495'
19494,b'-9'
19495,b'16475'
19496,b'00597'
19497,b'-9'
19498,b'04120'
19499,b'61295'
19500,b'-9'
19501,b'-9'
19502,b'15395'
19503,b'04120'
19504,b'40555'
19505,b'42800'
19506,b'17485'
19507,b'-9'
19508,b'-9'
19509,b'92105'
19510,b'09600'
19511,b'09600'
19512,b'93214'
19513,b'61570'
19514,b'93179'
19515,b'-9'
19516,b'32905'
19517,b'23755'
19518,b'24885'
19519,b'-9'
19520,b'09600'
19521,b'-9'
19522,b'-9'
19523,b'-9'
19524,b'-9'
19525,b'92105'
19526,b'02250'
19527,b'09151'
19528,b'-9'
19529,b'-9'
19530,b'-9'
19531,b'09600'
19532,b'14990'
19533,b'92105'
19534,b'09365'
19535,b'02805'
19536,b'-9'
19537,b'-9'
19538,b'19650'
19539,b'-9'
19540,b'92105'
19541,b'92105'
19542,b'-9'
19543,b'93394'
19544,b'02900'
19545,b'08836'
19546,b'-9'
19547,b'92105'
19548,b'03438'
19549,b'07067'
19550,b'-9'
19551,b'-9'
19552,b'06860'
19553,b'-9'
19554,b'33670'
19555,b'-9'
19556,b'09600'
19557,b'19650'
19558,b'89045'
19559,b'-9'
19560,b'10210'
19561,b'18775'
19562,b'09600'
19563,b'33555'
19564,b'92161'
19565,b'19650'
19566,b'95050'
19567,b'-9'
19568,b'09377'
19569,b'93394'
19570,b'-9'
19571,b'-9'
19572,b'92105'
19573,b'19675'
19574,b'-9'
19575,b'97045'
19576,b'99133'
19577,b'32905'
19578,b'-9'
19579,b'-9'
19580,b'95057'
19581,b'97045'
19582,b'09600'
19583,b'42800'
19584,b'01865'
19585,b'26255'
19586,b'42800'
19587,b'42800'
19588,b'-9'
19589,b'-9'
19590,b'32905'
19591,b'-9'
19592,b'26255'
19593,b'-9'
19594,b'-9'
19595,b'99133'
19596,b'42800'
19597,b'09600'
19598,b'09365'
19599,b'92105'
19600,b'26255'
19601,b'-9'
19602,b'32905'
19603,b'92110'
19604,b'00184'
19605,b'02900'
19606,b'-9'
19607,b'17888'
19608,b'96122'
19609,b'98036'
19610,b'06839'
19611,b'09175'
19612,b'17485'
19613,b'17165'
19614,b'29645'
19615,b'28495'
19616,b'-9'
19617,b'-9'
19618,b'15395'
19619,b'29645'
19620,b'33580'
19621,b'98036'
19622,b'99133'
19623,b'16475'
19624,b'00597'
19625,b'-9'
19626,b'18125'
19627,b'93179'
19628,b'94117'
19629,b'16475'
19630,b'-9'
19631,b'92105'
19632,b'92105'
19633,b'15395'
19634,b'06800'
19635,b'97020'
19636,b'17485'
19637,b'09175'
19638,b'-9'
19639,b'60765'
19640,b'97142'
19641,b'28495'
19642,b'98036'
19643,b'07930'
19644,b'00597'
19645,b'-9'
19646,b'16475'
19647,b'-9'
19648,b'-9'
19649,b'02805'
19650,b'60765'
19651,b'12490'
19652,b'12176'
19653,b'32905'
19654,b'07470'
19655,b'-9'
19656,b'00042'
19657,b'19445'
19658,b'-9'
19659,b'18125'
19660,b'02805'
19661,b'17485'
19662,b'-9'
19663,b'15395'
19664,b'97142'
19665,b'-9'
19666,b'-9'
19667,b'26255'
19668,b'98036'
19669,b'32905'
19670,b'99133'
19671,b'06180'
19672,b'03905'
19673,b'-9'
19674,b'98036'
19675,b'02805'
19676,b'99133'
19677,b'10356'
19678,b'08770'
19679,b'25638'
19680,b'07494'
19681,b'02209'
19682,b'34520'
19683,b'15395'
19684,b'07470'
19685,b'07265'
19686,b'-9'
19687,b'13035'
19688,b'-9'
19689,b'-9'
19690,b'33588'
19691,b'-9'
19692,b'42800'
19693,b'-9'
19694,b'-9'
19695,b'27368'
19696,b'27368'
19697,b'-9'
19698,b'-9'
19699,b'-9'
19700,b'98001'
19701,b'-9'
19702,b'-9'
19703,b'93212'
19704,b'-9'
19705,b'96173'
19706,b'42800'
19707,b'16710'
19708,b'09600'
19709,b'-9'
19710,b'-9'
19711,b'-9'
19712,b'92105'
19713,b'92105'
19714,b'-9'
19715,b'95181'
19716,b'-9'
19717,b'17485'
19718,b'-9'
19719,b'-9'
19720,b'-9'
19721,b'-9'
19722,b'00597'
19723,b'35060'
19724,b'-9'
19725,b'96173'
19726,b'02042'
19727,b'01017'
19728,b'-9'
19729,b'-9'
19730,b'03905'
19731,b'08836'
19732,b'-9'
19733,b'-9'
19734,b'-9'
19735,b'-9'
19736,b'02042'
19737,b'-9'
19738,b'-9'
19739,b'60115'
19740,b'-9'
19741,b'-9'
19742,b'02900'
19743,b'-9'
19744,b'12635'
19745,b'20285'
19746,b'-9'
19747,b'-9'
19748,b'02333'
19749,b'99127'
19750,b'18215'
19751,b'98036'
19752,b'-9'
19753,b'-9'
19754,b'-9'
19755,b'-9'
19756,b'-9'
19757,b'95050'
19758,b'-9'
19759,b'-9'
19760,b'-9'
19761,b'17165'
19762,b'-9'
19763,b'92105'
19764,b'-9'
19765,b'-9'
19766,b'-9'
19767,b'12046'
19768,b'19650'
19769,b'98036'
19770,b'98036'
19771,b'07616'
19772,b'-9'
19773,b'15395'
19774,b'-9'
19775,b'35060'
19776,b'-9'
19777,b'17165'
19778,b'98109'
19779,b'-9'
19780,b'98036'
19781,b'19675'
19782,b'12715'
19783,b'-9'
19784,b'93220'
19785,b'-9'
19786,b'18555'
19787,b'92105'
19788,b'32905'
19789,b'96022'
19790,b'-9'
19791,b'28825'
19792,b'-9'
19793,b'03905'
19794,b'-9'
19795,b'-9'
19796,b'02805'
19797,b'-9'
19798,b'20290'
19799,b'-9'
19800,b'-9'
19801,b'02900'
19802,b'-9'
19803,b'92105'
19804,b'-9'
19805,b'93214'
19806,b'32905'
19807,b'92105'
19808,b'-9'
19809,b'-9'
19810,b'92105'
19811,b'-9'
19812,b'02900'
19813,b'-9'
19814,b'02350'
19815,b'19675'
19816,b'-9'
19817,b'-9'
19818,b'-9'
19819,b'97174'
19820,b'03430'
19821,b'06985'
19822,b'-9'
19823,b'92105'
19824,b'-9'
19825,b'94072'
19826,b'-9'
19827,b'-9'
19828,b'-9'
19829,b'12635'
19830,b'27368'
19831,b'18555'
19832,b'03430'
19833,b'-9'
19834,b'17485'
19835,b'-9'
19836,b'-9'
19837,b'93352'
19838,b'06125'
19839,b'42800'
19840,b'-9'
19841,b'16475'
19842,b'-9'
19843,b'-9'
19844,b'-9'
19845,b'-9'
19846,b'-9'
19847,b'23755'
19848,b'-9'
19849,b'26255'
19850,b'-9'
19851,b'00069'
19852,b'19650'
19853,b'-9'
19854,b'-9'
19855,b'26255'
19856,b'-9'
19857,b'98036'
19858,b'12046'
19859,b'-9'
19860,b'-9'
19861,b'92105'
19862,b'19675'
19863,b'-9'
19864,b'-9'
19865,b'-9'
19866,b'-9'
19867,b'-9'
19868,b'-9'
19869,b'-9'
19870,b'14965'
19871,b'-9'
19872,b'02042'
19873,b'-9'
19874,b'92161'
19875,b'92105'
19876,b'61295'
19877,b'98036'
19878,b'25365'
19879,b'61295'
19880,b'-9'
19881,b'12046'
19882,b'15395'
19883,b'12635'
19884,b'-9'
19885,b'15395'
19886,b'-9'
19887,b'15395'
19888,b'92039'
19889,b'02805'
19890,b'-9'
19891,b'00341'
19892,b'-9'
19893,b'-9'
19894,b'26835'
19895,b'33555'
19896,b'15395'
19897,b'-9'
19898,b'-9'
19899,b'27835'
19900,b'-9'
19901,b'08585'
19902,b'-9'
19903,b'-9'
19904,b'92161'
19905,b'-9'
19906,b'92105'
19907,b'-9'
19908,b'89066'
19909,b'-9'
19910,b'92161'
19911,b'-9'
19912,b'-9'
19913,b'-9'
19914,b'-9'
19915,b'02995'
19916,b'-9'
19917,b'-9'
19918,b'-9'
19919,b'09600'
19920,b'92161'
19921,b'-9'
19922,b'20290'
19923,b'98036'
19924,b'08585'
19925,b'93215'
19926,b'-9'
19927,b'92105'
19928,b'-9'
19929,b'93214'
19930,b'-9'
19931,b'32905'
19932,b'-9'
19933,b'-9'
19934,b'-9'
19935,b'14965'
19936,b'01630'
19937,b'97045'
19938,b'-9'
19939,b'19650'
19940,b'-9'
19941,b'03089'
19942,b'97045'
19943,b'-9'
19944,b'-9'
19945,b'-9'
19946,b'-9'
19947,b'98036'
19948,b'92105'
19949,b'-9'
19950,b'-9'
19951,b'-9'
19952,b'-9'
19953,b'25365'
19954,b'-9'
19955,b'98036'
19956,b'03905'
19957,b'-9'
19958,b'-9'
19959,b'89039'
19960,b'92105'
19961,b'98036'
19962,b'93179'
19963,b'42800'
19964,b'92105'
19965,b'-9'
19966,b'31630'
19967,b'07003'
19968,b'04000'
19969,b'-9'
19970,b'93214'
19971,b'-9'
19972,b'11130'
19973,b'91003'
19974,b'-9'
19975,b'-9'
19976,b'-9'
19977,b'-9'
19978,b'-9'
19979,b'26835'
19980,b'15395'
19981,b'15395'
19982,b'99133'
19983,b'92105'
19984,b'14727'
19985,b'21160'
19986,b'99123'
19987,b'12028'
19988,b'-9'
19989,b'-9'
19990,b'-9'
19991,b'93396'
19992,b'15395'
19993,b'32195'
19994,b'-9'
19995,b'92141'
19996,b'-9'
19997,b'-9'
19998,b'-9'
19999,b'-9'
20000,b'25485'
20001,b'19208'
20002,b'00260'
20003,b'17888'
20004,b'-9'
20005,b'17485'
20006,b'15395'
20007,b'-9'
20008,b'-9'
20009,b'-9'
20010,b'07412'
20011,b'-9'
20012,b'-9'
20013,b'09370'
20014,b'-9'
20015,b'22315'
20016,b'-9'
20017,b'08317'
20018,b'-9'
20019,b'-9'
20020,b'18125'
20021,b'12865'
20022,b'00002'
20023,b'-9'
20024,b'92141'
20025,b'15395'
20026,b'15395'
20027,b'09370'
20028,b'25485'
20029,b'-9'
20030,b'-9'
20031,b'-9'
20032,b'-9'
20033,b'99133'
20034,b'00260'
20035,b'24045'
20036,b'97002'
20037,b'24650'
20038,b'-9'
20039,b'-9'
20040,b'91028'
20041,b'-9'
20042,b'00341'
20043,b'-9'
20044,b'-9'
20045,b'-9'
20046,b'-9'
20047,b'-9'
20048,b'00260'
20049,b'-9'
20050,b'-9'
20051,b'-9'
20052,b'24890'
20053,b'-9'
20054,b'-9'
20055,b'-9'
20056,b'17485'
20057,b'00341'
20058,b'92141'
20059,b'-9'
20060,b'09850'
20061,b'92141'
20062,b'-9'
20063,b'-9'
20064,b'-9'
20065,b'17485'
20066,b'-9'
20067,b'-9'
20068,b'99123'
20069,b'-9'
20070,b'-9'
20071,b'05995'
20072,b'99123'
20073,b'14955'
20074,b'99123'
20075,b'-9'
20076,b'-9'
20077,b'-9'
20078,b'-9'
20079,b'-9'
20080,b'-9'
20081,b'-9'
20082,b'03415'
20083,b'-9'
20084,b'-9'
20085,b'-9'
20086,b'18125'
20087,b'02805'
20088,b'-9'
20089,b'-9'
20090,b'-9'
20091,b'-9'
20092,b'00260'
20093,b'12028'
20094,b'-9'
20095,b'31030'
20096,b'-9'
20097,b'-9'
20098,b'22325'
20099,b'09370'
20100,b'12028'
20101,b'03905'
20102,b'14225'
20103,b'09600'
20104,b'-9'
20105,b'-9'
20106,b'30880'
20107,b'60565'
20108,b'17485'
20109,b'60565'
20110,b'03423'
20111,b'06920'
20112,b'99133'
20113,b'30395'
20114,b'92105'
20115,b'14225'
20116,b'19675'
20117,b'07412'
20118,b'-9'
20119,b'-9'
20120,b'-9'
20121,b'17485'
20122,b'09600'
20123,b'60565'
20124,b'-9'
20125,b'92105'
20126,b'14245'
20127,b'32905'
20128,b'-9'
20129,b'-9'
20130,b'19675'
20131,b'09075'
20132,b'92105'
20133,b'07412'
20134,b'17370'
20135,b'05395'
20136,b'-9'
20137,b'-9'
20138,b'61160'
20139,b'-9'
20140,b'-9'
20141,b'-9'
20142,b'-9'
20143,b'-9'
20144,b'92105'
20145,b'15395'
20146,b'-9'
20147,b'02250'
20148,b'-9'
20149,b'09378'
20150,b'-9'
20151,b'-9'
20152,b'61295'
20153,b'-9'
20154,b'17495'
20155,b'-9'
20156,b'-9'
20157,b'12046'
20158,b'17450'
20159,b'33555'
20160,b'26255'
20161,b'-9'
20162,b'28800'
20163,b'-9'
20164,b'-9'
20165,b'92105'
20166,b'-9'
20167,b'26255'
20168,b'-9'
20169,b'26785'
20170,b'99080'
20171,b'32905'
20172,b'15395'
20173,b'02805'
20174,b'-9'
20175,b'01017'
20176,b'-9'
20177,b'-9'
20178,b'05024'
20179,b'92105'
20180,b'92105'
20181,b'09378'
20182,b'22305'
20183,b'-9'
20184,b'28495'
20185,b'-9'
20186,b'99133'
20187,b'06164'
20188,b'-9'
20189,b'-9'
20190,b'06129'
20191,b'-9'
20192,b'12046'
20193,b'-9'
20194,b'01378'
20195,b'-9'
20196,b'95050'
20197,b'61160'
20198,b'-9'
20199,b'-9'
20200,b'-9'
20201,b'-9'
20202,b'15395'
20203,b'-9'
20204,b'-9'
20205,b'-9'
20206,b'15395'
20207,b'92105'
20208,b'92105'
20209,b'12715'
20210,b'17485'
20211,b'-9'
20212,b'-9'
20213,b'-9'
20214,b'-9'
20215,b'32905'
20216,b'60115'
20217,b'92105'
20218,b'15910'
20219,b'-9'
20220,b'15395'
20221,b'26255'
20222,b'95050'
20223,b'04473'
20224,b'-9'
20225,b'92161'
20226,b'-9'
20227,b'03905'
20228,b'08303'
20229,b'-9'
20230,b'28800'
20231,b'98036'
20232,b'-9'
20233,b'-9'
20234,b'01017'
20235,b'92105'
20236,b'32905'
20237,b'-9'
20238,b'92105'
20239,b'97045'
20240,b'09378'
20241,b'08303'
20242,b'-9'
20243,b'-9'
20244,b'-9'
20245,b'02900'
20246,b'15395'
20247,b'03905'
20248,b'23755'
20249,b'11384'
20250,b'23755'
20251,b'92161'
20252,b'-9'
20253,b'-9'
20254,b'-9'
20255,b'-9'
20256,b'15395'
20257,b'03905'
20258,b'92161'
20259,b'-9'
20260,b'17165'
20261,b'-9'
20262,b'-9'
20263,b'-9'
20264,b'-9'
20265,b'12046'
20266,b'-9'
20267,b'-9'
20268,b'98036'
20269,b'98036'
20270,b'-9'
20271,b'33555'
20272,b'-9'
20273,b'-9'
20274,b'32905'
20275,b'27835'
20276,b'-9'
20277,b'92105'
20278,b'23798'
20279,b'-9'
20280,b'15395'
20281,b'98036'
20282,b'-9'
20283,b'92141'
20284,b'32905'
20285,b'-9'
20286,b'32905'
20287,b'12635'
20288,b'25638'
20289,b'-9'
20290,b'-9'
20291,b'-9'
20292,b'92141'
20293,b'-9'
20294,b'32905'
20295,b'99133'
20296,b'12635'
20297,b'41915'
20298,b'04178'
20299,b'32905'
20300,b'12025'
20301,b'32905'
20302,b'33780'
20303,b'92141'
20304,b'92161'
20305,b'08770'
20306,b'92141'
20307,b'11384'
20308,b'98036'
20309,b'98036'
20310,b'17885'
20311,b'-9'
20312,b'92105'
20313,b'-9'
20314,b'-9'
20315,b'09600'
20316,b'-9'
20317,b'98115'
20318,b'04000'
20319,b'08585'
20320,b'32905'
20321,b'12635'
20322,b'-9'
20323,b'98036'
20324,b'19650'
20325,b'92164'
20326,b'98036'
20327,b'-9'
20328,b'92161'
20329,b'92105'
20330,b'-9'
20331,b'97045'
20332,b'-9'
20333,b'09585'
20334,b'14840'
20335,b'98036'
20336,b'32905'
20337,b'97045'
20338,b'-9'
20339,b'-9'
20340,b'-9'
20341,b'15395'
20342,b'19675'
20343,b'-9'
20344,b'92164'
20345,b'61160'
20346,b'-9'
20347,b'-9'
20348,b'18125'
20349,b'-9'
20350,b'-9'
20351,b'-9'
20352,b'-9'
20353,b'-9'
20354,b'03905'
20355,b'03905'
20356,b'-9'
20357,b'-9'
20358,b'-9'
20359,b'92105'
20360,b'-9'
20361,b'-9'
20362,b'93214'
20363,b'93136'
20364,b'-9'
20365,b'-9'
20366,b'33555'
20367,b'92105'
20368,b'-9'
20369,b'-9'
20370,b'-9'
20371,b'19675'
20372,b'02900'
20373,b'-9'
20374,b'-9'
20375,b'92105'
20376,b'03905'
20377,b'-9'
20378,b'-9'
20379,b'24890'
20380,b'91043'
20381,b'-9'
20382,b'92105'
20383,b'92105'
20384,b'07265'
20385,b'-9'
20386,b'29705'
20387,b'-9'
20388,b'96041'
20389,b'-9'
20390,b'32905'
20391,b'-9'
20392,b'-9'
20393,b'-9'
20394,b'-9'
20395,b'19650'
20396,b'93090'
20397,b'12046'
20398,b'19675'
20399,b'97045'
20400,b'-9'
20401,b'-9'
20402,b'92105'
20403,b'-9'
20404,b'-9'
20405,b'-9'
20406,b'02900'
20407,b'15545'
20408,b'-9'
20409,b'92105'
20410,b'-9'
20411,b'19675'
20412,b'16475'
20413,b'15395'
20414,b'-9'
20415,b'02982'
20416,b'-9'
20417,b'19675'
20418,b'98036'
20419,b'89061'
20420,b'03905'
20421,b'12635'
20422,b'07470'
20423,b'30805'
20424,b'-9'
20425,b'-9'
20426,b'03410'
20427,b'32905'
20428,b'19675'
20429,b'-9'
20430,b'98036'
20431,b'-9'
20432,b'-9'
20433,b'-9'
20434,b'17355'
20435,b'-9'
20436,b'-9'
20437,b'18125'
20438,b'-9'
20439,b'-9'
20440,b'19675'
20441,b'00169'
20442,b'22315'
20443,b'17495'
20444,b'99123'
20445,b'19675'
20446,b'15395'
20447,b'02982'
20448,b'19675'
20449,b'99123'
20450,b'05258'
20451,b'02805'
20452,b'-9'
20453,b'-9'
20454,b'61295'
20455,b'-9'
20456,b'15395'
20457,b'02158'
20458,b'41780'
20459,b'60115'
20460,b'-9'
20461,b'-9'
20462,b'-9'
20463,b'19675'
20464,b'15395'
20465,b'06125'
20466,b'92161'
20467,b'00042'
20468,b'00260'
20469,b'08222'
20470,b'00169'
20471,b'-9'
20472,b'-9'
20473,b'92105'
20474,b'-9'
20475,b'-9'
20476,b'-9'
20477,b'28495'
20478,b'-9'
20479,b'-9'
20480,b'-9'
20481,b'61295'
20482,b'08222'
20483,b'21695'
20484,b'-9'
20485,b'-9'
20486,b'99123'
20487,b'-9'
20488,b'02900'
20489,b'96041'
20490,b'98036'
20491,b'-9'
20492,b'-9'
20493,b'09600'
20494,b'34270'
20495,b'05995'
20496,b'00260'
20497,b'92105'
20498,b'-9'
20499,b'-9'
20500,b'00184'
20501,b'-9'
20502,b'-9'
20503,b'-9'
20504,b'27835'
20505,b'-9'
20506,b'93090'
20507,b'92141'
20508,b'-9'
20509,b'-9'
20510,b'-9'
20511,b'-9'
20512,b'-9'
20513,b'06920'
20514,b'-9'
20515,b'-9'
20516,b'32905'
20517,b'95149'
20518,b'32905'
20519,b'-9'
20520,b'15395'
20521,b'-9'
20522,b'89039'
20523,b'92141'
20524,b'03905'
20525,b'31005'
20526,b'17495'
20527,b'-9'
20528,b'92105'
20529,b'11540'
20530,b'-9'
20531,b'-9'
20532,b'-9'
20533,b'-9'
20534,b'-9'
20535,b'-9'
20536,b'13118'
20537,b'00645'
20538,b'92141'
20539,b'-9'
20540,b'00042'
20541,b'-9'
20542,b'-9'
20543,b'-9'
20544,b'-9'
20545,b'-9'
20546,b'-9'
20547,b'-9'
20548,b'92105'
20549,b'06839'
20550,b'-9'
20551,b'28495'
20552,b'09149'
20553,b'93386'
20554,b'-9'
20555,b'28495'
20556,b'99133'
20557,b'-9'
20558,b'00260'
20559,b'95133'
20560,b'92105'
20561,b'-9'
20562,b'02128'
20563,b'-9'
20564,b'06110'
20565,b'32905'
20566,b'01017'
20567,b'-9'
20568,b'03430'
20569,b'-9'
20570,b'-9'
20571,b'16475'
20572,b'93090'
20573,b'92105'
20574,b'92141'
20575,b'-9'
20576,b'92141'
20577,b'19650'
20578,b'-9'
20579,b'15395'
20580,b'00280'
20581,b'-9'
20582,b'32905'
20583,b'19650'
20584,b'-9'
20585,b'93220'
20586,b'-9'
20587,b'-9'
20588,b'06920'
20589,b'-9'
20590,b'-9'
20591,b'25810'
20592,b'15395'
20593,b'00260'
20594,b'06985'
20595,b'91062'
20596,b'-9'
20597,b'98036'
20598,b'-9'
20599,b'93203'
20600,b'-9'
20601,b'17485'
20602,b'-9'
20603,b'15395'
20604,b'15395'
20605,b'98036'
20606,b'-9'
20607,b'-9'
20608,b'32905'
20609,b'04120'
20610,b'24890'
20611,b'93352'
20612,b'01630'
20613,b'01630'
20614,b'42800'
20615,b'-9'
20616,b'15395'
20617,b'-9'
20618,b'-9'
20619,b'-9'
20620,b'92105'
20621,b'15395'
20622,b'-9'
20623,b'-9'
20624,b'-9'
20625,b'28495'
20626,b'-9'
20627,b'23798'
20628,b'15395'
20629,b'-9'
20630,b'-9'
20631,b'12151'
20632,b'03319'
20633,b'-9'
20634,b'12715'
20635,b'17485'
20636,b'98036'
20637,b'24890'
20638,b'19650'
20639,b'-9'
20640,b'92105'
20641,b'19675'
20642,b'08585'
20643,b'-9'
20644,b'98036'
20645,b'-9'
20646,b'-9'
20647,b'98036'
20648,b'-9'
20649,b'-9'
20650,b'92105'
20651,b'12635'
20652,b'17885'
20653,b'95050'
20654,b'29660'
20655,b'15395'
20656,b'-9'
20657,b'-9'
20658,b'-9'
20659,b'-9'
20660,b'-9'
20661,b'15395'
20662,b'25810'
20663,b'20285'
20664,b'-9'
20665,b'12046'
20666,b'-9'
20667,b'-9'
20668,b'09600'
20669,b'-9'
20670,b'-9'
20671,b'-9'
20672,b'15395'
20673,b'-9'
20674,b'98036'
20675,b'-9'
20676,b'02900'
20677,b'35023'
20678,b'-9'
20679,b'92105'
20680,b'07265'
20681,b'-9'
20682,b'-9'
20683,b'-9'
20684,b'93214'
20685,b'61295'
20686,b'03905'
20687,b'-9'
20688,b'-9'
20689,b'09600'
20690,b'-9'
20691,b'-9'
20692,b'03410'
20693,b'28495'
20694,b'15395'
20695,b'-9'
20696,b'-9'
20697,b'19650'
20698,b'-9'
20699,b'-9'
20700,b'32905'
20701,b'-9'
20702,b'17885'
20703,b'-9'
20704,b'98036'
20705,b'00260'
20706,b'12865'
20707,b'09600'
20708,b'00260'
20709,b'19675'
20710,b'-9'
20711,b'11540'
20712,b'98036'
20713,b'98036'
20714,b'16975'
20715,b'-9'
20716,b'93248'
20717,b'-9'
20718,b'91084'
20719,b'91069'
20720,b'06138'
20721,b'92105'
20722,b'-9'
20723,b'92180'
20724,b'34775'
20725,b'-9'
20726,b'93352'
20727,b'00260'
20728,b'98036'
20729,b'11318'
20730,b'28495'
20731,b'27840'
20732,b'-9'
20733,b'15395'
20734,b'15395'
20735,b'09867'
20736,b'60800'
20737,b'-9'
20738,b'12046'
20739,b'-9'
20740,b'28495'
20741,b'-9'
20742,b'-9'
20743,b'19650'
20744,b'-9'
20745,b'-9'
20746,b'98036'
20747,b'18215'
20748,b'-9'
20749,b'98036'
20750,b'-9'
20751,b'-9'
20752,b'-9'
20753,b'19218'
20754,b'35023'
20755,b'07003'
20756,b'18215'
20757,b'98036'
20758,b'-9'
20759,b'01630'
20760,b'-9'
20761,b'-9'
20762,b'15395'
20763,b'-9'
20764,b'93257'
20765,b'-9'
20766,b'60665'
20767,b'-9'
20768,b'11540'
20769,b'99080'
20770,b'-9'
20771,b'28495'
20772,b'03410'
20773,b'19675'
20774,b'-9'
20775,b'15395'
20776,b'-9'
20777,b'-9'
20778,b'03410'
20779,b'-9'
20780,b'-9'
20781,b'09655'
20782,b'-9'
20783,b'01630'
20784,b'03905'
20785,b'-9'
20786,b'-9'
20787,b'-9'
20788,b'96003'
20789,b'-9'
20790,b'25695'
20791,b'-9'
20792,b'99123'
20793,b'89066'
20794,b'01630'
20795,b'-9'
20796,b'-9'
20797,b'28495'
20798,b'96027'
20799,b'00280'
20800,b'-9'
20801,b'-9'
20802,b'-9'
20803,b'-9'
20804,b'24890'
20805,b'-9'
20806,b'12635'
20807,b'97063'
20808,b'-9'
20809,b'-9'
20810,b'-9'
20811,b'-9'
20812,b'-9'
20813,b'-9'
20814,b'-9'
20815,b'-9'
20816,b'00260'
20817,b'-9'
20818,b'-9'
20819,b'00260'
20820,b'-9'
20821,b'-9'
20822,b'91000'
20823,b'-9'
20824,b'19853'
20825,b'-9'
20826,b'-9'
20827,b'99123'
20828,b'15395'
20829,b'-9'
20830,b'17495'
20831,b'-9'
20832,b'-9'
20833,b'91084'
20834,b'-9'
20835,b'-9'
20836,b'04120'
20837,b'-9'
20838,b'-9'
20839,b'-9'
20840,b'15395'
20841,b'-9'
20842,b'16475'
20843,b'-9'
20844,b'15100'
20845,b'-9'
20846,b'00260'
20847,b'-9'
20848,b'-9'
20849,b'28495'
20850,b'-9'
20851,b'07616'
20852,b'07144'
20853,b'24885'
20854,b'24890'
20855,b'32905'
20856,b'-9'
20857,b'12195'
20858,b'12046'
20859,b'00042'
20860,b'19218'
20861,b'93214'
